CLASSE,INDICE,DATE_TIME,X_TELA,Y_TELA,X_MOUSE,Y_MOUSE,V1,V2,V3,V4,V5,V6,V7,NOME
1.0,227.0,2022-04-10 14:13:04.320,1703.0,378.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,228.0,2022-04-10 14:13:04.383,1704.0,375.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,229.0,2022-04-10 14:13:04.429,1706.0,373.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,230.0,2022-04-10 14:13:04.479,1708.0,372.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,231.0,2022-04-10 14:13:04.533,1709.0,372.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,232.0,2022-04-10 14:13:04.585,1708.0,372.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,233.0,2022-04-10 14:13:04.639,1709.0,373.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,234.0,2022-04-10 14:13:04.699,1708.0,374.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,235.0,2022-04-10 14:13:04.756,1706.0,376.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,236.0,2022-04-10 14:13:04.806,1693.0,375.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,237.0,2022-04-10 14:13:04.850,1659.0,380.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,238.0,2022-04-10 14:13:04.916,1630.0,381.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,239.0,2022-04-10 14:13:04.974,1621.0,384.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,240.0,2022-04-10 14:13:05.034,1597.0,392.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,241.0,2022-04-10 14:13:05.111,743.0,579.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,242.0,2022-04-10 14:13:05.161,663.0,603.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,243.0,2022-04-10 14:13:05.207,644.0,607.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,244.0,2022-04-10 14:13:05.262,508.0,621.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,245.0,2022-04-10 14:13:05.307,481.0,622.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,246.0,2022-04-10 14:13:05.358,475.0,621.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,247.0,2022-04-10 14:13:05.408,474.0,622.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,248.0,2022-04-10 14:13:05.470,476.0,623.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,249.0,2022-04-10 14:13:05.540,476.0,622.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,250.0,2022-04-10 14:13:05.592,475.0,627.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,251.0,2022-04-10 14:13:05.654,475.0,632.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,252.0,2022-04-10 14:13:05.707,475.0,633.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,253.0,2022-04-10 14:13:05.766,475.0,632.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,254.0,2022-04-10 14:13:05.815,476.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,255.0,2022-04-10 14:13:05.869,711.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,256.0,2022-04-10 14:13:05.918,899.0,649.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,257.0,2022-04-10 14:13:05.964,954.0,652.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,258.0,2022-04-10 14:13:06.023,963.0,647.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,259.0,2022-04-10 14:13:06.074,964.0,650.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,260.0,2022-04-10 14:13:06.159,923.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,261.0,2022-04-10 14:13:06.213,906.0,701.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,262.0,2022-04-10 14:13:06.275,900.0,708.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,263.0,2022-04-10 14:13:06.327,896.0,691.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,264.0,2022-04-10 14:13:06.370,878.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,265.0,2022-04-10 14:13:06.415,930.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,266.0,2022-04-10 14:13:06.459,956.0,712.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,267.0,2022-04-10 14:13:06.517,973.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,268.0,2022-04-10 14:13:06.565,974.0,745.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,269.0,2022-04-10 14:13:06.621,685.0,694.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,270.0,2022-04-10 14:13:06.699,465.0,643.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,271.0,2022-04-10 14:13:06.751,442.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,272.0,2022-04-10 14:13:06.797,439.0,639.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,273.0,2022-04-10 14:13:06.851,443.0,635.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,274.0,2022-04-10 14:13:06.895,444.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,275.0,2022-04-10 14:13:06.940,446.0,634.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,276.0,2022-04-10 14:13:06.997,446.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,277.0,2022-04-10 14:13:07.044,445.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,278.0,2022-04-10 14:13:07.086,448.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,279.0,2022-04-10 14:13:07.142,448.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,280.0,2022-04-10 14:13:07.193,450.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,281.0,2022-04-10 14:13:07.261,449.0,629.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,282.0,2022-04-10 14:13:07.306,450.0,627.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,283.0,2022-04-10 14:13:07.361,452.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,284.0,2022-04-10 14:13:07.410,454.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,285.0,2022-04-10 14:13:07.458,456.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,286.0,2022-04-10 14:13:07.510,458.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,287.0,2022-04-10 14:13:07.556,460.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,288.0,2022-04-10 14:13:07.611,461.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,289.0,2022-04-10 14:13:07.656,462.0,629.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,290.0,2022-04-10 14:13:07.710,645.0,651.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,291.0,2022-04-10 14:13:07.756,902.0,690.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,292.0,2022-04-10 14:13:07.802,971.0,700.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,293.0,2022-04-10 14:13:07.852,991.0,707.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,294.0,2022-04-10 14:13:07.899,994.0,708.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,295.0,2022-04-10 14:13:07.944,996.0,709.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,296.0,2022-04-10 14:13:07.985,1012.0,716.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,297.0,2022-04-10 14:13:08.030,1023.0,718.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,298.0,2022-04-10 14:13:08.085,1030.0,720.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,299.0,2022-04-10 14:13:08.151,1033.0,718.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,300.0,2022-04-10 14:13:08.232,1037.0,720.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,301.0,2022-04-10 14:13:08.293,1169.0,732.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,302.0,2022-04-10 14:13:08.350,1226.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,303.0,2022-04-10 14:13:08.404,1242.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,304.0,2022-04-10 14:13:08.453,1250.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,305.0,2022-04-10 14:13:08.505,1252.0,740.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,306.0,2022-04-10 14:13:08.551,1228.0,734.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,307.0,2022-04-10 14:13:08.598,1061.0,709.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,308.0,2022-04-10 14:13:08.654,956.0,689.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,309.0,2022-04-10 14:13:08.698,921.0,680.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,310.0,2022-04-10 14:13:08.756,911.0,682.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,311.0,2022-04-10 14:13:08.808,916.0,679.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,312.0,2022-04-10 14:13:08.874,1005.0,662.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,313.0,2022-04-10 14:13:08.930,1053.0,655.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,314.0,2022-04-10 14:13:08.993,1186.0,652.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,315.0,2022-04-10 14:13:09.053,1229.0,650.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,316.0,2022-04-10 14:13:09.106,1241.0,652.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,317.0,2022-04-10 14:13:09.162,1164.0,639.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,318.0,2022-04-10 14:13:09.215,975.0,617.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,319.0,2022-04-10 14:13:09.270,910.0,607.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,320.0,2022-04-10 14:13:09.327,889.0,606.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,321.0,2022-04-10 14:13:09.371,881.0,606.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,322.0,2022-04-10 14:13:09.417,877.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,323.0,2022-04-10 14:13:09.467,878.0,451.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,324.0,2022-04-10 14:13:09.512,878.0,451.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,325.0,2022-04-10 14:13:09.555,925.0,574.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,326.0,2022-04-10 14:13:09.605,942.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,327.0,2022-04-10 14:13:09.647,952.0,593.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,328.0,2022-04-10 14:13:09.709,962.0,608.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,329.0,2022-04-10 14:13:09.748,967.0,615.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,330.0,2022-04-10 14:13:09.807,967.0,615.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,331.0,2022-04-10 14:13:09.855,968.0,615.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,332.0,2022-04-10 14:13:09.902,969.0,615.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,333.0,2022-04-10 14:13:09.953,970.0,616.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,334.0,2022-04-10 14:13:10.002,970.0,616.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,335.0,2022-04-10 14:13:10.048,970.0,616.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,336.0,2022-04-10 14:13:10.092,984.0,813.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,337.0,2022-04-10 14:13:10.137,963.0,861.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,338.0,2022-04-10 14:13:10.183,955.0,848.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,339.0,2022-04-10 14:13:10.238,955.0,848.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,340.0,2022-04-10 14:13:10.291,955.0,848.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,341.0,2022-04-10 14:13:10.344,1130.0,766.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,342.0,2022-04-10 14:13:10.389,1046.0,850.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,343.0,2022-04-10 14:13:10.438,998.0,902.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,344.0,2022-04-10 14:13:10.492,993.0,905.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,345.0,2022-04-10 14:13:10.541,993.0,905.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,346.0,2022-04-10 14:13:10.598,993.0,905.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,347.0,2022-04-10 14:13:10.646,993.0,905.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,348.0,2022-04-10 14:13:10.700,1292.0,658.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,349.0,2022-04-10 14:13:10.752,1194.0,768.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,350.0,2022-04-10 14:13:10.813,1158.0,844.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,351.0,2022-04-10 14:13:10.886,1147.0,874.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,352.0,2022-04-10 14:13:10.950,1146.0,879.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,353.0,2022-04-10 14:13:11.002,1147.0,880.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,354.0,2022-04-10 14:13:11.049,1142.0,864.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,355.0,2022-04-10 14:13:11.102,1106.0,739.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,356.0,2022-04-10 14:13:11.152,1088.0,641.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,357.0,2022-04-10 14:13:11.196,1083.0,628.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,358.0,2022-04-10 14:13:11.248,1075.0,621.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,359.0,2022-04-10 14:13:11.295,1078.0,619.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,360.0,2022-04-10 14:13:11.353,1070.0,626.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,361.0,2022-04-10 14:13:11.408,1067.0,629.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,362.0,2022-04-10 14:13:11.456,1066.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,363.0,2022-04-10 14:13:11.525,1066.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,364.0,2022-04-10 14:13:11.594,1065.0,629.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,365.0,2022-04-10 14:13:11.647,1062.0,630.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,366.0,2022-04-10 14:13:11.704,1062.0,631.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,367.0,2022-04-10 14:13:11.753,1060.0,635.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,368.0,2022-04-10 14:13:11.809,1057.0,637.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,369.0,2022-04-10 14:13:11.858,1058.0,641.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,370.0,2022-04-10 14:13:11.918,1055.0,645.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,371.0,2022-04-10 14:13:11.959,1054.0,646.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,372.0,2022-04-10 14:13:12.010,1049.0,664.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,373.0,2022-04-10 14:13:12.065,1034.0,766.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,374.0,2022-04-10 14:13:12.121,1019.0,825.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,375.0,2022-04-10 14:13:12.173,1020.0,839.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,376.0,2022-04-10 14:13:12.223,1020.0,842.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,377.0,2022-04-10 14:13:12.273,992.0,839.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,378.0,2022-04-10 14:13:12.330,951.0,842.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,379.0,2022-04-10 14:13:12.375,930.0,846.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,380.0,2022-04-10 14:13:12.423,925.0,845.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,381.0,2022-04-10 14:13:12.467,923.0,845.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,382.0,2022-04-10 14:13:12.518,931.0,845.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,383.0,2022-04-10 14:13:12.563,1049.0,850.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,384.0,2022-04-10 14:13:12.611,1150.0,854.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,385.0,2022-04-10 14:13:12.660,1186.0,859.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,386.0,2022-04-10 14:13:12.705,1195.0,854.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,387.0,2022-04-10 14:13:12.753,1199.0,852.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,388.0,2022-04-10 14:13:12.804,1188.0,840.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,389.0,2022-04-10 14:13:12.854,1070.0,736.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,390.0,2022-04-10 14:13:12.902,1000.0,743.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,391.0,2022-04-10 14:13:12.951,1094.0,744.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,392.0,2022-04-10 14:13:13.011,1101.0,773.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,393.0,2022-04-10 14:13:13.062,1107.0,769.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,394.0,2022-04-10 14:13:13.119,1134.0,579.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,395.0,2022-04-10 14:13:13.159,1141.0,543.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,396.0,2022-04-10 14:13:13.208,1144.0,531.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,397.0,2022-04-10 14:13:13.257,1157.0,517.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,398.0,2022-04-10 14:13:13.302,1172.0,521.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,399.0,2022-04-10 14:13:13.351,1178.0,514.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,400.0,2022-04-10 14:13:13.394,1178.0,519.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,401.0,2022-04-10 14:13:13.446,1177.0,520.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,402.0,2022-04-10 14:13:13.489,1179.0,527.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,403.0,2022-04-10 14:13:13.561,1177.0,537.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,404.0,2022-04-10 14:13:13.633,1176.0,549.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,405.0,2022-04-10 14:13:13.691,1176.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,406.0,2022-04-10 14:13:13.741,1185.0,553.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,407.0,2022-04-10 14:13:13.790,1194.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,408.0,2022-04-10 14:13:13.833,1195.0,556.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,409.0,2022-04-10 14:13:13.883,1197.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,410.0,2022-04-10 14:13:13.927,1196.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,411.0,2022-04-10 14:13:13.977,1195.0,558.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,412.0,2022-04-10 14:13:14.023,1197.0,559.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,413.0,2022-04-10 14:13:14.084,1197.0,559.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,414.0,2022-04-10 14:13:14.144,1197.0,558.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,415.0,2022-04-10 14:13:14.202,1203.0,558.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,416.0,2022-04-10 14:13:14.267,1212.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,417.0,2022-04-10 14:13:14.337,1217.0,548.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,418.0,2022-04-10 14:13:14.402,1214.0,549.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,419.0,2022-04-10 14:13:14.460,1213.0,545.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,420.0,2022-04-10 14:13:14.508,1214.0,545.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,421.0,2022-04-10 14:13:14.561,1215.0,547.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,422.0,2022-04-10 14:13:14.611,1215.0,547.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,423.0,2022-04-10 14:13:14.669,1217.0,546.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,424.0,2022-04-10 14:13:14.721,1218.0,547.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,425.0,2022-04-10 14:13:14.775,1219.0,545.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,426.0,2022-04-10 14:13:14.824,1226.0,551.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,427.0,2022-04-10 14:13:14.870,1233.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,428.0,2022-04-10 14:13:14.913,1235.0,556.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,429.0,2022-04-10 14:13:14.962,1238.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,430.0,2022-04-10 14:13:15.008,1243.0,553.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,431.0,2022-04-10 14:13:15.060,1246.0,553.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,432.0,2022-04-10 14:13:15.106,1245.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,433.0,2022-04-10 14:13:15.158,1247.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,434.0,2022-04-10 14:13:15.201,1249.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,435.0,2022-04-10 14:13:15.255,1250.0,556.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,436.0,2022-04-10 14:13:15.307,1249.0,554.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,437.0,2022-04-10 14:13:15.357,1250.0,555.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,438.0,2022-04-10 14:13:15.418,1252.0,557.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
